,Time Step,Episode,Step in Episode,Shield Loss
2005,401200,3442,103,7.130339255928993
2006,401400,3445,44,-18.246774673461914
2007,401600,3446,168,10.372110684712728
2008,401800,3447,183,24.536819585164388
2009,402000,3449,85,16.003061771392822
2010,402200,3451,49,24.89329439798991
2011,402400,3453,76,16.081398010253906
2012,402600,3456,29,20.333194732666016
2013,402800,3457,42,-2.184075355529785
2014,403000,3458,111,4.609608173370361
2015,403200,3459,111,21.3916015625
2016,403400,3460,111,10.577563285827637
2017,403600,3462,2,17.040918350219727
2018,403800,3463,2,39.28394317626953
2019,404000,3465,18,13.64362621307373
2020,404200,3466,186,-16.69683074951172
2021,404400,3467,186,-23.40007209777832
2022,404600,3468,186,-27.95271110534668
2023,404800,3469,186,-9.736357688903809
2024,405000,3473,28,-16.46527099609375
2025,405200,3475,30,-13.5474853515625
2026,405400,3477,5,-7.192890167236328
2027,405600,3479,129,0.6010296940803528
2028,405800,3480,196,0.8099364042282104
2029,406000,3481,199,31.694171905517578
2030,406200,3484,90,-2.5816855430603027
2031,406400,3485,90,-16.77069664001465
2032,406600,3488,6,-14.109502792358398
2033,406800,3490,51,-15.046937942504883
2034,407000,3492,44,-21.545867919921875
2035,407200,3493,78,-10.804073333740234
2036,407400,3495,21,-11.887103080749512
2037,407600,3496,36,-3.200737476348877
2038,407800,3499,19,1.6281838417053223
2039,408000,3501,27,-0.8200008273124695
2040,408200,3504,24,1.3417222499847412
2041,408400,3505,70,12.238415718078613
2042,408600,3506,70,44.10185623168945
2043,408800,3508,48,37.9889030456543
2044,409000,3510,102,34.525352478027344
2045,409200,3511,102,10.280424118041992
2046,409400,3514,41,18.70669937133789
2047,409600,3515,148,2.96651554107666
2048,409800,3518,37,-19.62359619140625
2049,410000,3519,107,-22.928422927856445
2050,410200,3520,107,-25.09279441833496
2051,410400,3521,190,18.298948287963867
2052,410600,3523,92,0.9508423805236816
2053,410800,3525,152,39.203060150146484
2054,411000,3527,117,55.99477005004883
2055,411200,3528,139,37.234981536865234
2056,411400,3530,133,45.49359893798828
2057,411600,3532,58,40.17699432373047
2058,411800,3533,83,22.819232940673828
2059,412000,3534,190,30.075769424438477
2060,412200,3536,123,26.196247100830078
2061,412400,3538,25,38.389320373535156
2062,412600,3540,144,23.184844970703125
2063,412800,3545,88,16.90487289428711
2064,413000,3547,146,7.4871134757995605
2065,413200,3549,106,7.547269821166992
2066,413400,3550,106,-17.659199873606365
2067,413600,3553,48,-18.851410579681396
2068,413800,3555,73,-9.255407869815826
2069,414000,3557,62,-13.203618367513021
2070,414200,3558,105,-18.345955975850423
2071,414400,3559,105,3.884122641881307
2072,414600,3561,15,1.851236343383789
2073,414800,3562,16,1.4848123788833618
2074,415000,3563,186,-5.4150896072387695
2075,415200,3564,186,-6.596817493438721
2076,415400,3565,186,-18.852418899536133
2077,415600,3567,30,-25.870094299316406
2078,415800,3569,66,-12.258184432983398
2079,416000,3571,41,-21.865346908569336
2080,416200,3572,41,4.784424304962158
2081,416400,3575,16,-3.4596378803253174
2082,416600,3576,16,31.102426528930664
2083,416800,3577,148,16.24358558654785
2084,417000,3578,148,20.71746826171875
2085,417200,3579,148,5.786909580230713
2086,417400,3581,79,9.582243919372559
2087,417600,3582,132,19.988161087036133
2088,417800,3583,132,50.43073654174805
2089,418000,3584,151,10.41406536102295
2090,418200,3586,98,18.854230880737305
2091,418400,3588,2,23.09502601623535
2092,418600,3589,134,11.17171859741211
2093,418800,3591,70,-14.463319778442383
2094,419000,3593,5,-12.545355796813965
2095,419200,3594,5,6.947824001312256
2096,419400,3595,82,-1.0540159940719604
2097,419600,3597,34,-2.6985013484954834
2098,419800,3598,75,-8.54708194732666
2099,420000,3600,76,-12.093355178833008
2100,420200,3601,76,-20.16002655029297
2101,420400,3602,76,-16.576940536499023
2102,420600,3603,76,0.08264580368995667
2103,420800,3605,15,5.551879437764486
2104,421000,3606,15,2.9920683950185776
2105,421200,3607,15,1.1158399323622386
2106,421400,3608,37,-2.72121422290802
2107,421600,3610,4,-10.218539428710937
2108,421800,3611,9,-27.16996650695801
2109,422000,3612,99,-27.080708821614582
2110,422200,3613,156,-19.71953887939453
2111,422400,3617,46,-5.774708032608032
2112,422600,3618,46,-5.285290638605754
2113,422800,3619,143,-9.294508202870686
2114,423000,3620,143,6.521884441375732
2115,423200,3622,79,4.37233304977417
2116,423400,3623,79,-7.3886213302612305
2117,423600,3624,100,-1.1700501441955566
2118,423800,3625,100,2.1848881244659424
2119,424000,3627,10,-2.2240138053894043
2120,424200,3628,10,-0.0007301568984985352
2121,424400,3629,24,1.7646751403808594
2122,424600,3632,22,0.5576835870742798
2123,424800,3633,22,0.6667709807554881
2124,425000,3634,22,-0.17726972699165344
2125,425200,3637,115,-0.008182674646377563
2126,425400,3638,177,-0.23623602092266083
2127,425600,3641,29,8.791685104370117e-07
2128,425800,3644,73,-0.2430175393819809
2129,426000,3645,107,-0.22264155745506287
2130,426200,3648,28,-2.683608055114746
2131,426400,3649,28,1.5476155281066895
2132,426600,3652,21,0.472341388463974
2133,426800,3654,124,0.20804685354232788
2134,427000,3655,162,-0.07912307977676392
2135,427200,3656,162,4.344432353973389
2136,427400,3658,132,2.646928310394287
2137,427600,3660,124,-2.878096342086792
2138,427800,3662,97,-2.546356439590454
2139,428000,3663,132,-2.2381110191345215
2140,428200,3664,164,-6.934786796569824
2141,428400,3666,111,-7.112298011779785
2142,428600,3668,23,-2.835127353668213
2143,428800,3669,115,-2.9296112060546875
2144,429000,3671,87,-2.994065046310425
2145,429200,3673,166,-0.576277494430542
2146,429400,3676,5,-1.3907710313796997
2147,429600,3677,164,-1.310593843460083
2148,429800,3679,142,-1.3265889883041382
2149,430000,3680,160,-1.3835188150405884
2150,430200,3683,81,-4.266270160675049
2151,430400,3685,7,-4.933994293212891
2152,430600,3686,26,-6.319839000701904
2153,430800,3687,33,-6.323857307434082
2154,431000,3688,33,-6.8228960037231445
2155,431200,3690,66,-5.6683807373046875
2156,431400,3692,24,-6.838078022003174
2157,431600,3693,24,6.477418422698975
2158,431800,3694,24,6.659829139709473
2159,432000,3695,24,5.945307731628418
2160,432200,3696,91,6.8894548416137695
2161,432400,3699,32,9.59219741821289
2162,432600,3700,32,0.634329080581665
2163,432800,3701,76,-3.4010121822357178
2164,433000,3702,76,2.9864014466603597
2165,433200,3703,156,1.080616037050883
2166,433400,3704,156,0.19020241498947144
2167,433600,3706,65,0.7484458684921265
2168,433800,3707,183,0.605527400970459
2169,434000,3710,5,-0.9527021050453186
2170,434200,3712,25,-0.8992775678634644
2171,434400,3715,6,-2.022020101547241
2172,434600,3716,6,-1.9604263305664062
2173,434800,3717,82,-1.9918068647384644
2174,435000,3719,129,-1.661916971206665
2175,435200,3720,129,-0.6154468059539795
2176,435400,3721,129,0.6939277648925781
2177,435600,3723,39,0.7950965762138367
2178,435800,3724,39,0.6334738731384277
2179,436000,3727,27,0.8400542140007019
2180,436200,3730,7,-5.424022674560547e-06
2181,436400,3731,7,7.014357566833496
2182,436600,3733,79,-2.753574848175049
2183,436800,3734,79,2.424473285675049
2184,437000,3735,94,0.10819676518440247
2185,437200,3738,35,-0.20009922981262207
2186,437400,3739,35,-1.2444279193878174
2187,437600,3741,139,2.660310745239258
2188,437800,3742,139,-1.0732018947601318
2189,438000,3744,47,-1.7933024168014526
2190,438200,3745,47,-1.070314645767212
2191,438400,3746,47,-1.1530450582504272
2192,438600,3747,47,13.228283882141113
2193,438800,3748,124,6.0835161209106445
2194,439000,3749,150,5.727016925811768
2195,439200,3750,191,9.539012908935547
2196,439400,3752,49,14.148602485656738
2197,439600,3753,160,1.385807991027832e-06
2198,439800,3754,160,-4.157423973083496e-06
2199,440000,3756,51,-8.940696716308594e-07
2200,440200,3757,51,0.5165318250656128
2201,440400,3759,82,0.09184321761131287
2202,440600,3761,30,-0.6038336753845215
2203,440800,3762,30,-0.5955119132995605
2204,441000,3763,30,-0.8388853073120117
2205,441200,3764,30,-0.8683277368545532
2206,441400,3765,87,-6.507214069366455
2207,441600,3766,87,-21.171314239501953
2208,441800,3767,87,-21.15797233581543
2209,442000,3768,87,-21.071544647216797
2210,442200,3770,73,-16.162738800048828
2211,442400,3771,73,-15.785804748535156
2212,442600,3773,24,8.180737495422363e-06
2213,442800,3775,25,1.1920928955078125e-07
2214,443000,3776,149,-0.6215288639068604
2215,443200,3778,56,-0.6403690576553345
2216,443400,3781,8,-0.5047295689582825
2217,443600,3783,12,-0.7056196928024292
2218,443800,3784,131,-1.1571143865585327
2219,444000,3786,84,-0.7339738011360168
2220,444200,3787,84,-0.7585554122924805
2221,444400,3788,84,-1.0153064727783203
2222,444600,3789,84,-1.5109460353851318
2223,444800,3790,84,-1.0728836059570312e-06
2224,445000,3791,84,0.0
2225,445200,3792,84,0.0
2226,445400,3793,84,1.26953125
2227,445600,3794,95,-8.79233455657959
2228,445800,3795,95,-8.792194366455078
2229,446000,3797,54,-4.632160186767578
2230,446200,3798,54,-4.629770278930664
2231,446400,3799,54,-6.358397483825684
2232,446600,3801,33,-2.2055013179779053
2233,446800,3802,33,-2.1710286140441895
2234,447000,3803,181,-2.1866180896759033
2235,447200,3805,14,-1.8666596412658691
2236,447400,3806,59,-3.497231960296631
2237,447600,3807,59,-2.441575765609741
2238,447800,3808,157,-2.1521236896514893
2239,448000,3809,157,-2.417234420776367
2240,448200,3812,17,-1.786027431488037
2241,448400,3816,30,-7.748603820800781e-07
2242,448600,3817,80,7.197260856628418e-06
2243,448800,3818,80,-7.450580596923828e-07
2244,449000,3819,125,-3.5762786865234375e-06
2245,449200,3822,27,-5.491077899932861e-06
2246,449400,3824,46,9.5367431640625e-07
2247,449600,3827,10,4.172325134277344e-07
2248,449800,3828,157,2.428889274597168e-06
2249,450000,3829,157,-6.973743438720703e-06
2250,450200,3832,1,-8.940696716308594e-07
2251,450400,3833,177,-3.904104232788086e-06
2252,450600,3834,177,-1.5795230865478516e-06
2253,450800,3836,130,8.255243301391602e-06
2254,451000,3838,59,1.2814998626708984e-06
2255,451200,3839,155,-0.3566696345806122
2256,451400,3841,101,-0.97389817237854
2257,451600,3842,195,-0.833643913269043
2258,451800,3844,115,-0.86474609375
2259,452000,3845,115,-0.9320847392082214
2260,452200,3848,18,-0.5704129934310913
2261,452400,3849,18,7.897615432739258e-06
2262,452600,3850,18,-1.9371509552001953e-06
2263,452800,3851,87,-6.3925981521606445e-06
2264,453000,3852,87,2.7120113372802734e-06
2265,453200,3853,87,-5.364418029785156e-07
2266,453400,3856,56,1.6540288925170898e-06
2267,453600,3857,115,5.424022674560547e-06
2268,453800,3858,115,-1.7583370208740234e-06
2269,454000,3859,176,-3.933906555175781e-06
2270,454200,3861,70,-1.4454126358032227e-06
2271,454400,3862,93,-1.6376376152038574e-05
2272,454600,3863,149,1.0609626770019531e-05
2273,454800,3865,16,-1.3709068298339844e-06
2274,455000,3867,68,-1.996755599975586e-06
2275,455200,3868,144,4.5746564865112305e-06
2276,455400,3871,30,-6.303191184997559e-06
2277,455600,3874,54,-1.0535120964050293e-05
2278,455800,3876,106,3.1441450119018555e-06
2279,456000,3877,148,2.3171305656433105e-06
2280,456200,3878,148,-4.410743713378906e-06
2281,456400,3879,148,1.0557647943496704
2282,456600,3882,89,0.7017260789871216
2283,456800,3883,197,0.5793944597244263
2284,457000,3885,143,0.6836645603179932
2285,457200,3887,86,0.6226212978363037
2286,457400,3888,86,-0.431110680103302
2287,457600,3889,86,-1.2062718868255615
2288,457800,3891,26,-0.692635178565979
2289,458000,3892,170,-0.7493799328804016
2290,458200,3893,170,2.682209014892578e-07
2291,458400,3895,106,-8.970499038696289e-06
2292,458600,3896,106,-6.645917892456055e-06
2293,458800,3897,106,1.2301592826843262
2294,459000,3899,130,0.615134060382843
2295,459200,3900,140,0.8403096199035645
2296,459400,3901,173,0.8901973962783813
2297,459600,3903,124,1.096988558769226
2298,459800,3905,61,-0.2854688763618469
2299,460000,3907,30,-0.2816236615180969
2300,460200,3908,30,-0.2804538607597351
2301,460400,3910,80,-0.2727951407432556
2302,460600,3911,80,3.9637088775634766e-06
2303,460800,3913,69,-4.380941390991211e-06
2304,461000,3916,22,-2.0563602447509766e-06
2305,461200,3917,28,1.0460615158081055e-05
2306,461400,3918,42,-3.4491827487945557
2307,461600,3920,26,-4.813880443572998
2308,461800,3922,16,-5.009093761444092
2309,462000,3923,16,-6.596979141235352
2310,462200,3924,137,-6.793691158294678
2311,462400,3925,165,-4.612053871154785
2312,462600,3928,77,-8.697676658630371
2313,462800,3930,34,-8.637836456298828
2314,463000,3931,86,-8.789773941040039
2315,463200,3933,47,-8.327075004577637
2316,463400,3934,72,-6.6051435470581055
2317,463600,3938,5,-2.4041545391082764
2318,463800,3939,156,-2.1240837574005127
2319,464000,3940,156,-1.3245391845703125
2320,464200,3942,114,-1.516503930091858
2321,464400,3943,149,-2.840512275695801
2322,464600,3945,113,-6.698832988739014
2323,464800,3947,44,-10.348640441894531
2324,465000,3948,44,-9.653446197509766
2325,465200,3949,94,-10.000492095947266
2326,465400,3951,64,-6.108398914337158
2327,465600,3952,164,-3.516051769256592
2328,465800,3954,125,4.6193599700927734e-06
2329,466000,3955,127,-6.298868179321289
2330,466200,3957,108,-6.376529216766357
2331,466400,3958,164,-7.464798927307129
2332,466600,3960,92,-7.501253128051758
2333,466800,3961,92,-8.581254959106445
2334,467000,3962,92,0.761054515838623
2335,467200,3963,92,0.6045857667922974
2336,467400,3964,103,0.6337893009185791
2337,467600,3965,103,0.5218908786773682
2338,467800,3967,1,0.7082045078277588
2339,468000,3968,98,2.4437904357910156e-06
2340,468200,3972,14,1.2993812561035156e-05
2341,468400,3974,29,-1.0132789611816406e-06
2342,468600,3975,132,2.562999725341797e-06
2343,468800,3977,46,1.0907649993896484e-05
2344,469000,3979,7,2.384185791015625e-07
2345,469200,3984,31,1.2516975402832031e-06
2346,469400,3986,3,1.8775463104248047e-06
2347,469600,3987,3,7.705271244049072
2348,469800,3988,26,3.247851610183716
2349,470000,3991,19,3.052398920059204
2350,470200,3992,19,-0.52695232629776
2351,470400,3993,113,0.06862197816371918
2352,470600,3996,32,3.164428234100342
2353,470800,3998,54,-0.4703759551048279
2354,471000,3999,54,-0.5503382086753845
2355,471200,4001,9,-0.5186238288879395
2356,471400,4004,90,-0.4191102087497711
2357,471600,4005,117,-1.6741700172424316
2358,471800,4006,117,-2.022430181503296
2359,472000,4008,19,-4.790470600128174
2360,472200,4010,9,-5.581789016723633
2361,472400,4011,160,-5.936870574951172
2362,472600,4013,103,-4.741326808929443
2363,472800,4014,111,-4.281078338623047
2364,473000,4017,59,-6.00339412689209
2365,473200,4019,106,-5.161953449249268
2366,473400,4020,106,5.443240165710449
2367,473600,4022,63,4.4573163986206055
2368,473800,4023,155,3.3352930545806885
2369,474000,4025,131,5.5301833152771
2370,474200,4026,131,2.9347903728485107
2371,474400,4027,131,-3.6424291133880615
2372,474600,4029,158,-1.1346936225891113
2373,474800,4031,25,-1.0379612445831299
2374,475000,4032,200,-1.2316395044326782
2375,475200,4033,200,-1.2180876731872559
2376,475400,4035,132,-1.0917936563491821
2377,475600,4036,157,5.036592483520508e-06
2378,475800,4037,157,-3.993511199951172e-06
2379,476000,4038,157,-8.940696716308594e-06
2380,476200,4042,10,6.258487701416016e-07
2381,476400,4043,79,7.867813110351562e-06
2382,476600,4045,84,-3.874301910400391e-06
2383,476800,4046,87,-7.3462724685668945e-06
2384,477000,4048,15,8.940696716308594e-06
2385,477200,4050,15,-1.1175870895385742e-06
2386,477400,4051,15,5.185604095458984e-06
2387,477600,4052,87,1.1175870895385742e-05
2388,477800,4054,40,-2.384185791015625e-07
2389,478000,4055,95,9.775161743164062e-06
2390,478200,4057,71,1.2189149856567383e-05
2391,478400,4059,57,4.76837158203125e-07
2392,478600,4060,57,3.5315752029418945e-06
2393,478800,4062,122,-6.780028343200684e-06
2394,479000,4063,123,-1.4102063179016113
2395,479200,4064,177,-1.3824496269226074
2396,479400,4066,157,-1.6004602909088135
2397,479600,4067,157,-1.544298768043518
2398,479800,4069,73,-1.738358974456787
2399,480000,4070,178,1.0728836059570312e-05
2400,480200,4071,178,-3.3974647521972656e-06
2401,480400,4072,178,2.1457672119140625e-06
2402,480600,4073,178,9.5367431640625e-07
2403,480800,4075,16,2.294778823852539e-06
2404,481000,4076,16,-1.1920928955078125e-07
2405,481200,4077,16,6.884336471557617e-06
2406,481400,4080,54,2.682209014892578e-06
2407,481600,4082,4,-2.1457672119140625e-06
2408,481800,4084,109,-0.2606620490550995
2409,482000,4088,72,-0.20929589867591858
2410,482200,4089,72,-0.19283902645111084
2411,482400,4090,97,-2.836413860321045
2412,482600,4092,63,-3.0496439933776855
2413,482800,4093,63,-3.7286953926086426
2414,483000,4094,63,-6.329970836639404
2415,483200,4096,140,-4.468509674072266
2416,483400,4097,174,-2.7567148208618164e-06
2417,483600,4099,27,-0.6668204069137573
2418,483800,4100,104,-0.6037752628326416
2419,484000,4102,103,-0.5060853958129883
2420,484200,4103,103,-0.5557149648666382
2421,484400,4104,103,-0.625949501991272
2422,484600,4106,10,-2.3245811462402344e-06
2423,484800,4107,10,4.842877388000488e-07
2424,485000,4108,10,-7.301568984985352e-07
2425,485200,4111,23,-4.827976226806641e-06
2426,485400,4112,23,9.194016456604004e-06
2427,485600,4113,37,-6.258487701416016e-07
2428,485800,4115,1,6.601214408874512e-06
2429,486000,4117,16,8.344650268554688e-06
2430,486200,4118,16,3.1962990760803223e-06
2431,486400,4119,16,8.899014472961426
2432,486600,4120,102,4.192404270172119
2433,486800,4121,131,-0.6763769388198853
2434,487000,4122,177,-5.079620838165283
2435,487200,4124,44,-2.60921573638916
