,Time Step,Episode,Step in Episode,Shield Loss
3765,753200,6431,140,-23.009874534606933
3766,753400,6432,140,-12.251451619466145
3767,753600,6433,186,-23.833614667256672
3768,753800,6435,27,-23.28711477915446
3769,754000,6437,29,-18.696091651916504
3770,754200,6438,29,-18.32998580932617
3771,754400,6439,29,-15.188484859466552
3772,754600,6440,107,-18.75741500854492
3773,754800,6441,107,-18.675839233398438
3774,755000,6443,58,-18.353387959798177
3775,755200,6445,46,-17.668728637695313
3776,755400,6447,70,-20.128750038146972
3777,755600,6448,92,-22.737829844156902
3778,755800,6450,14,-27.93692970275879
3779,756000,6451,14,-18.79755579630534
3780,756200,6452,18,-25.63978672027588
3781,756400,6454,56,-29.07895851135254
3782,756600,6455,176,-22.191284688313804
3783,756800,6456,176,-17.580615297953287
3784,757000,6457,176,-16.378877194722495
3785,757200,6459,120,-12.587176767985026
3786,757400,6461,130,0.37564707299073535
3787,757600,6463,79,-5.642038853963216
3788,757800,6465,36,-14.283917840321859
3789,758000,6466,36,-17.855401611328126
3790,758200,6468,17,-20.331066385904947
3791,758400,6469,20,-25.664645512898762
3792,758600,6470,24,-30.392484410603842
3793,758800,6472,134,-22.461548169453938
3794,759000,6476,65,-28.52262808481852
3795,759200,6478,81,-23.45869197845459
3796,759400,6479,113,-30.174748675028482
3797,759600,6480,113,-21.456379000345866
3798,759800,6483,68,-31.698551241556803
3799,760000,6486,62,-29.123653729756672
3800,760200,6488,12,-28.99326648712158
3801,760400,6489,147,-8.207866215705872
3802,760600,6492,39,-20.45470771789551
3803,760800,6496,26,-20.264500935872395
3804,761000,6498,31,-17.93405113220215
3805,761200,6501,102,-6.863115819295247
3806,761400,6504,87,-6.661366605758667
3807,761600,6510,2,-16.59661143620809
3808,761800,6517,22,-17.687386512756348
3809,762000,6524,13,-14.535958131154379
3810,762200,6528,41,-22.098074277242024
3811,762400,6529,41,-29.006664530436197
3812,762600,6530,136,-29.108497873942056
3813,762800,6533,6,-29.87574710845947
3814,763000,6535,35,-25.15306739807129
3815,763200,6537,139,-25.756640625
3816,763400,6538,139,-12.826680437723796
3817,763600,6541,23,-23.78979148864746
3818,763800,6545,51,-24.66095740000407
3819,764000,6548,56,-27.576891644795737
3820,764200,6549,56,-23.6278683980306
3821,764400,6552,4,-26.94496358235677
3822,764600,6555,44,-23.32108980814616
3823,764800,6558,105,-29.903862889607748
3824,765000,6561,18,-30.85142250061035
3825,765200,6563,2,-27.054288800557455
3826,765400,6564,2,-13.719074694315593
3827,765600,6565,87,-11.886812273661295
3828,765800,6566,168,-6.06531252861023
3829,766000,6569,66,-13.214711093902588
3830,766200,6571,93,-18.059182167053223
3831,766400,6574,14,-13.275600814819336
3832,766600,6577,75,-9.514875411987305
3833,766800,6579,61,-18.52620226542155
3834,767000,6580,191,-18.517972628275555
3835,767200,6581,191,-19.99592005411784
3836,767400,6582,191,-21.448610496520995
3837,767600,6584,11,-20.171586736043295
3838,767800,6585,11,-19.989819717407226
3839,768000,6586,126,-22.020447476704916
3840,768200,6587,154,-26.882724571228028
3841,768400,6588,154,-30.009055010477702
3842,768600,6589,154,-5.19173706372579
3843,768800,6591,139,-23.986406389872233
3844,769000,6593,24,-29.832735061645508
3845,769200,6594,163,-31.905225563049317
3846,769400,6595,163,-33.80078938802083
3847,769600,6597,21,-34.32048428853353
3848,769800,6598,142,-22.6670591990153
3849,770000,6602,94,-28.687808100382487
3850,770200,6604,4,-26.12659918467204
3851,770400,6605,67,-23.213437589009605
3852,770600,6607,76,-19.658186149597167
3853,770800,6609,174,-24.805117098490395
3854,771000,6611,50,-17.835306930541993
3855,771200,6613,47,-25.91879342397054
3856,771400,6614,47,-22.46132532755534
3857,771600,6615,47,-22.091877301534016
3858,771800,6616,47,-7.384433754285177
3859,772000,6617,98,-15.480142211914062
3860,772200,6618,105,-17.647930812835693
3861,772400,6620,57,-17.645693842569987
3862,772600,6621,57,-15.031617387135823
3863,772800,6623,82,-18.152024205525716
3864,773000,6624,82,-13.404817708333333
3865,773200,6625,113,-8.059874105453492
3866,773400,6626,113,-8.210837745666504
3867,773600,6628,166,-7.700074338912964
3868,773800,6629,166,-8.32245241800944
3869,774000,6631,65,-20.855195808410645
3870,774200,6632,175,-17.43795394897461
3871,774400,6634,55,-12.12362985610962
3872,774600,6638,49,-12.5763596534729
3873,774800,6640,76,-23.464183044433593
3874,775000,6641,76,-24.3997065226237
3875,775200,6642,106,-24.29206879933675
3876,775400,6643,193,-19.310074933369954
3877,775600,6647,49,-20.65042921702067
3878,775800,6651,39,-14.771255270640056
3879,776000,6655,44,-6.080905771255493
3880,776200,6659,58,-11.25281540552775
3881,776400,6662,18,-13.15747963587443
3882,776600,6665,104,-1.634749968846639
3883,776800,6667,84,-4.042044393221537
3884,777000,6669,5,-0.7531639824310938
3885,777200,6670,36,-5.732315031687419
3886,777400,6671,100,-9.003728723526
3887,777600,6672,100,-15.789481385548909
3888,777800,6674,85,-10.920986080169678
3889,778000,6677,104,-21.097591845194497
3890,778200,6678,104,-21.26830310821533
3891,778400,6680,28,-17.46649907430013
3892,778600,6683,12,-17.69561398824056
3893,778800,6684,12,-11.19055732091268
3894,779000,6685,174,-3.974726684888204
3895,779200,6690,17,-10.845020993550618
3896,779400,6694,60,-14.143658860524495
3897,779600,6695,60,-14.67776902516683
3898,779800,6696,62,-19.485835075378418
3899,780000,6699,15,-16.688130823771157
3900,780200,6700,68,-16.03911040623983
3901,780400,6701,68,-11.162154642740886
3902,780600,6702,68,-16.034117158253988
3903,780800,6704,44,-14.760497124989827
3904,781000,6707,112,-11.59514176050822
3905,781200,6708,143,-16.629695065816243
3906,781400,6711,11,-20.546995480855305
3907,781600,6713,75,-21.185579935709637
3908,781800,6715,108,-21.44247309366862
3909,782000,6716,108,-21.083961804707844
3910,782200,6717,108,-18.191514205932616
3911,782400,6718,108,-17.17070083618164
3912,782600,6720,84,-11.166416517893474
3913,782800,6721,84,-4.816857449213663
3914,783000,6722,143,-11.537404123942057
3915,783200,6723,143,-10.988678646087646
3916,783400,6724,143,-9.45226624806722
3917,783600,6725,153,-14.986185010274252
3918,783800,6728,70,-19.071234067281086
3919,784000,6730,68,-16.546215438842772
3920,784200,6733,120,-16.60541966756185
3921,784400,6735,54,-19.066273498535157
3922,784600,6736,54,-18.33129145304362
3923,784800,6738,61,-20.645404815673828
3924,785000,6740,96,-20.85863691965739
3925,785200,6741,165,-9.63461898167928
3926,785400,6744,14,-17.885064951578777
3927,785600,6747,23,-18.62612508138021
3928,785800,6748,136,-19.353983052571614
3929,786000,6749,136,-23.21962979634603
3930,786200,6750,136,-25.521861584981284
3931,786400,6751,136,-23.07763080596924
3932,786600,6753,46,-16.607133611043295
3933,786800,6754,51,-16.755298868815103
3934,787000,6755,185,-12.835224914550782
3935,787200,6758,16,-10.087703291575114
3936,787400,6760,124,-18.068562825520832
3937,787600,6762,89,-22.24801648457845
3938,787800,6763,148,-16.769085502624513
3939,788000,6766,56,-26.008260345458986
3940,788200,6768,146,-28.69565995534261
3941,788400,6773,5,-28.50980536142985
3942,788600,6775,125,-28.15632781982422
3943,788800,6777,15,-24.545343653361
3944,789000,6778,54,-23.39825178782145
3945,789200,6779,199,-16.48983825047811
3946,789400,6780,199,-18.79620927174886
3947,789600,6782,92,-20.360700543721517
3948,789800,6783,189,-8.06198517481486
3949,790000,6785,104,-8.289059257507324
3950,790200,6786,126,-8.565138959884644
3951,790400,6787,126,-7.853501526514689
3952,790600,6790,70,-14.231234327952068
3953,790800,6791,71,-15.853634262084961
3954,791000,6792,168,-15.306958707173665
3955,791200,6794,54,-10.498206392923992
3956,791400,6796,184,-20.208334986368815
3957,791600,6798,48,-16.888925552368164
3958,791800,6800,16,-18.937037913004556
3959,792000,6802,23,-18.12838954925537
3960,792200,6803,121,-21.389383633931477
3961,792400,6805,47,-19.020026143391927
3962,792600,6806,48,-10.430863285064698
3963,792800,6808,26,-12.799974409739177
3964,793000,6810,9,-19.82053337097168
3965,793200,6811,9,-14.665103658040364
3966,793400,6812,9,1.0434392233689627
3967,793600,6813,29,-2.327138805389404
3968,793800,6814,29,-4.0915247917175295
3969,794000,6816,31,-0.6333812375863394
3970,794200,6817,31,0.9476867417494456
3971,794400,6821,106,-15.175960191090901
3972,794600,6823,100,-9.631750710805257
3973,794800,6825,65,-11.74783535003662
3974,795000,6826,127,-13.339410972595214
3975,795200,6827,127,-15.54616683324178
3976,795400,6829,136,-2.783436107635498
3977,795600,6830,136,-0.6880118037263553
3978,795800,6832,119,-9.078253364562988
3979,796000,6833,119,-8.065623776117961
3980,796200,6835,42,-8.649381764729817
3981,796400,6837,80,-6.786220741271973
3982,796600,6838,80,-9.214167722066243
3983,796800,6839,99,-7.33357884089152
3984,797000,6840,118,-16.59176279703776
3985,797200,6841,188,-15.75881675084432
3986,797400,6844,43,-18.612627855936687
3987,797600,6845,43,-9.398991998036703
3988,797800,6848,78,-15.931928284962972
3989,798000,6850,96,-20.870125389099123
3990,798200,6852,22,-19.07576452891032
3991,798400,6854,2,-18.11393019358317
3992,798600,6855,41,-22.019797579447427
3993,798800,6856,50,-23.888155110677083
3994,799000,6857,50,-22.105389658610026
3995,799200,6858,50,-23.101888020833332
3996,799400,6859,144,-18.765489387512208
3997,799600,6860,156,-27.907829411824544
3998,799800,6861,177,-19.63035634358724
3999,800000,6863,7,-20.78825988769531
4000,800200,6864,7,-20.84406967163086
4001,800400,6865,7,-21.46758244832357
4002,800600,6866,49,-17.99283701578776
4003,800800,6868,10,-17.27106825510661
4004,801000,6869,186,-20.12063636779785
4005,801200,6871,5,-21.619425328572593
4006,801400,6872,5,-22.054124069213866
4007,801600,6873,51,-18.431995964050294
4008,801800,6874,159,-27.271678924560547
4009,802000,6877,19,-25.247849655151366
4010,802200,6879,94,-22.77643394470215
4011,802400,6880,94,-20.219116083780925
4012,802600,6881,94,-20.216335995992026
4013,802800,6882,94,-16.587213198343914
4014,803000,6883,119,-14.998930390675863
4015,803200,6885,25,-22.074027570088706
4016,803400,6886,149,-21.5253449122111
4017,803600,6888,18,-19.81657740275065
4018,803800,6890,3,-20.46661465962728
4019,804000,6891,45,-24.67022310892741
4020,804200,6892,57,-20.33368002573649
4021,804400,6893,57,-14.866743691762288
4022,804600,6894,57,-21.916355832417807
4023,804800,6895,57,-20.75036226908366
4024,805000,6897,43,-15.535395113627116
4025,805200,6900,10,-13.82403351465861
4026,805400,6901,83,-18.47207565307617
4027,805600,6903,2,-23.73693021138509
4028,805800,6904,178,-9.144918314615886
4029,806000,6905,189,-22.64562397003174
4030,806200,6909,39,-22.426403427124022
4031,806400,6911,52,-16.8480437596639
4032,806600,6912,52,-19.362243143717446
4033,806800,6914,18,-19.01816291809082
4034,807000,6915,93,-13.867907587687174
4035,807200,6917,85,-15.321279875437419
4036,807400,6919,163,-19.56311492919922
4037,807600,6922,11,-27.698529752095542
4038,807800,6925,13,-26.585333569844565
4039,808000,6926,195,-29.73658301035563
4040,808200,6930,5,-31.144427680969237
4041,808400,6931,177,-31.676593526204428
4042,808600,6933,41,-32.142582702636716
4043,808800,6936,4,-31.776048469543458
4044,809000,6937,29,-27.478081512451173
4045,809200,6940,71,-22.804063351949058
4046,809400,6941,71,-16.66042277018229
4047,809600,6943,16,-17.51014970143636
4048,809800,6944,65,-26.05613638559977
4049,810000,6946,68,-20.3144172668457
4050,810200,6947,113,-12.467317740122477
4051,810400,6948,113,1.754665920138359
4052,810600,6949,120,-0.6804872507850329
4053,810800,6950,120,6.978102246920268
4054,811000,6953,24,-2.0208480676015217
4055,811200,6954,24,-10.04176476796468
4056,811400,6955,24,-15.058912022908528
4057,811600,6956,104,-8.564902528127034
4058,811800,6958,36,-21.22733828226725
4059,812000,6959,36,-18.297589365641276
4060,812200,6961,1,-16.24314308166504
4061,812400,6963,80,-14.97315673828125
4062,812600,6964,80,-16.481533177693684
4063,812800,6965,80,-10.51167589823405
4064,813000,6966,80,-10.624369208017985
4065,813200,6967,132,-10.559521611531576
4066,813400,6968,132,-2.2192261934280397
4067,813600,6969,132,-3.262927222251892
4068,813800,6970,132,-3.914872741699219
4069,814000,6971,132,-3.993973803520203
4070,814200,6974,48,-6.377440945307414
4071,814400,6975,53,-10.382365036010743
4072,814600,6977,15,-12.296450360616047
4073,814800,6978,41,-7.205991299947103
4074,815000,6980,1,-19.091819763183594
4075,815200,6981,42,-19.382008997599282
4076,815400,6982,42,-16.912602869669595
4077,815600,6983,58,-15.673822848002116
4078,815800,6985,4,-16.894855308532716
4079,816000,6987,121,-14.603075377146403
4080,816200,6989,150,-13.579498608907064
4081,816400,6991,50,-13.588243007659912
4082,816600,6992,50,-12.89696667989095
4083,816800,6993,50,-9.604955705006917
4084,817000,6995,16,-9.576329104105632
4085,817200,6998,46,-14.616830857594808
4086,817400,6999,146,-17.120769373575847
4087,817600,7000,160,-16.402525202433267
4088,817800,7001,160,-21.659294001261394
4089,818000,7003,65,-19.294837506612144
4090,818200,7004,90,-10.826803143819173
4091,818400,7006,149,-11.22070344289144
4092,818600,7007,149,-11.338961315155029
4093,818800,7008,149,-7.819196128845215
4094,819000,7011,84,-14.365442339579264
4095,819200,7012,88,-17.78554770151774
4096,819400,7013,88,-13.917934989929199
4097,819600,7016,18,-16.860092417399088
4098,819800,7017,116,-18.19250946044922
4099,820000,7018,134,-14.421655941009522
4100,820200,7019,134,-13.752150726318359
4101,820400,7020,134,-15.113169352213541
4102,820600,7021,168,-14.471765963236491
4103,820800,7023,3,-12.382733472188313
4104,821000,7024,3,-9.062622261047363
4105,821200,7025,3,-11.706948057810466
4106,821400,7026,32,-11.646332391103108
4107,821600,7027,32,-5.922204891840617
4108,821800,7028,32,-8.801600360870362
4109,822000,7029,32,-4.168908389409383
4110,822200,7030,58,-4.856745831171671
4111,822400,7032,47,-10.290770562489827
4112,822600,7033,47,-12.352461338043213
4113,822800,7034,47,-13.64448521931966
4114,823000,7035,47,-13.648405933380127
4115,823200,7036,47,-11.444787565867106
4116,823400,7037,69,-2.7170313358306886
4117,823600,7040,90,-12.618159294128418
4118,823800,7042,72,-12.698679765065512
4119,824000,7044,1,-11.03919620513916
4120,824200,7045,69,-16.182836469014486
4121,824400,7047,5,-18.201755396525066
4122,824600,7048,160,-16.225625864664714
4123,824800,7049,183,-14.624848047892252
4124,825000,7050,183,-19.891137568155923
4125,825200,7051,183,-20.48617108662923
4126,825400,7052,183,-23.19449742635091
4127,825600,7054,46,-17.571682103474934
4128,825800,7055,46,-10.442930793762207
4129,826000,7056,46,-10.00311835606893
4130,826200,7057,46,-9.676052474975586
4131,826400,7058,46,-10.210946210225423
4132,826600,7059,46,0.22127409080664318
4133,826800,7060,76,-5.223116731643676
4134,827000,7061,98,-6.8244423548380535
4135,827200,7062,98,-5.622890949249268
4136,827400,7063,98,-5.648392661412557
4137,827600,7064,98,-6.724176518122355
4138,827800,7065,98,-3.9156874338785808
4139,828000,7066,98,1.4741998314857483
4140,828200,7067,119,-15.067072455088297
4141,828400,7068,146,-15.971411069234213
4142,828600,7069,146,-15.759204610188801
4143,828800,7070,146,-15.319859759012859
4144,829000,7071,146,-15.561971855163574
4145,829200,7072,146,-10.870102945963541
4146,829400,7074,102,-8.776602427164713
4147,829600,7075,102,-8.728045399983724
4148,829800,7076,102,-8.76417417526245
4149,830000,7077,102,-8.754941527048747
4150,830200,7078,102,-7.549884827931722
4151,830400,7079,102,0.8921294709046682
4152,830600,7082,9,-12.767950216929117
4153,830800,7083,9,-12.82551155090332
4154,831000,7084,9,-12.923512172698974
4155,831200,7085,9,-14.781847826639812
4156,831400,7086,9,-14.671807098388673
4157,831600,7087,9,-12.936458524068197
4158,831800,7088,9,0.014363694687684376
4159,832000,7090,102,-11.83078908920288
4160,832200,7091,102,-7.560365660985311
4161,832400,7092,198,-13.79224354426066
4162,832600,7093,198,-14.176497968037923
4163,832800,7094,198,-15.760889848073324
4164,833000,7095,198,-12.471018346150716
4165,833200,7097,133,-9.067800617218017
4166,833400,7098,133,-4.447778701782227
4167,833600,7099,174,-7.160396607716878
4168,833800,7101,31,-10.653169759114583
4169,834000,7102,31,-11.104197692871093
4170,834200,7103,31,-12.311876169840495
4171,834400,7104,31,-15.726960372924804
4172,834600,7105,31,-17.074199167887368
4173,834800,7106,31,1.9816529035568238
4174,835000,7107,31,4.515789810816447
4175,835200,7108,31,4.217308537165324
4176,835400,7109,87,0.23953471382459005
4177,835600,7111,65,-0.06534451047579447
4178,835800,7112,65,-5.314788564046224
4179,836000,7114,3,-16.25056947072347
4180,836200,7117,11,-16.69008576075236
4181,836400,7118,11,-18.55330244700114
4182,836600,7119,127,-23.567846870422365
4183,836800,7120,127,-23.89778200785319
4184,837000,7121,127,-27.250063387552895
4185,837200,7122,127,-21.335645612080892
4186,837400,7123,127,-12.964943250020346
4187,837600,7124,144,-24.765065701802573
4188,837800,7125,144,-25.040634028116862
4189,838000,7126,144,-22.56114444732666
4190,838200,7127,173,-21.679940605163573
4191,838400,7128,173,-33.38397636413574
4192,838600,7129,173,-27.730459849039715
4193,838800,7130,173,-31.660589726765952
4194,839000,7131,173,-33.2800183614095
4195,839200,7132,173,1.980281670888265
4196,839400,7133,173,1.3810497959454855
4197,839600,7134,173,1.275811497370402
4198,839800,7135,173,0.5910831888516744
4199,840000,7136,173,0.2017203226685524
4200,840200,7137,173,0.00518367225304246
4201,840400,7138,173,0.3980760951836904
4202,840600,7139,173,4.01684996287028
4203,840800,7140,173,4.79949254989624
4204,841000,7143,94,-3.0543154954910277
4205,841200,7144,94,-2.3839107592900595
4206,841400,7145,94,-3.3058937072753904
4207,841600,7146,117,-9.60921614964803
4208,841800,7148,80,-10.012691307067872
4209,842000,7149,103,-22.07906983693441
4210,842200,7150,103,-20.850721041361492
4211,842400,7151,103,-21.587993876139322
4212,842600,7153,34,-24.986970710754395
4213,842800,7154,34,-34.731101481119794
4214,843000,7155,34,-16.500790405273438
4215,843200,7156,60,-14.628698539733886
4216,843400,7158,82,-17.486695543924967
4217,843600,7159,136,-16.054051558176678
4218,843800,7160,156,-18.275445874532064
4219,844000,7161,188,-18.421187273661296
4220,844200,7162,188,-7.863328448931376
4221,844400,7164,91,-13.12966194152832
4222,844600,7166,32,-14.411620934804281
4223,844800,7167,174,-6.321473391850789
4224,845000,7168,192,-18.352554098765054
4225,845200,7169,195,-23.661016527811686
4226,845400,7171,137,-17.726469421386717
4227,845600,7173,58,-22.516120147705077
4228,845800,7174,163,-26.33804162343343
4229,846000,7176,23,-23.083708190917967
4230,846200,7178,92,-19.598697916666666
4231,846400,7179,92,-10.874989096323649
4232,846600,7181,17,-14.577212937672932
4233,846800,7182,17,-7.570086558659871
4234,847000,7183,17,-12.633743381500244
4235,847200,7184,17,-12.892109330495199
4236,847400,7186,96,-18.800691350301108
4237,847600,7187,96,-16.416798082987466
4238,847800,7189,31,-14.83685499827067
4239,848000,7190,51,-19.90077921549479
4240,848200,7192,31,-19.110302607218426
4241,848400,7193,31,-7.999369891484578
4242,848600,7195,73,-18.681709671020506
4243,848800,7196,113,-23.976537704467773
4244,849000,7197,113,-20.89580841064453
4245,849200,7198,113,-31.447237014770508
4246,849400,7200,17,-37.305351638793944
4247,849600,7201,20,-41.2473149617513
4248,849800,7202,167,-5.222754446665446
4249,850000,7204,57,-28.800345293680827
4250,850200,7206,38,-18.880371856689454
4251,850400,7209,57,-16.47854617436727
4252,850600,7210,57,-7.340304867426554
4253,850800,7211,57,-14.645771058400472
4254,851000,7213,9,-17.03331797917684
4255,851200,7215,118,-21.688970883687336
4256,851400,7216,118,-24.094958051045737
4257,851600,7219,46,-23.906704330444335
4258,851800,7221,40,-29.805825996398926
4259,852000,7222,40,-18.206442960103352
4260,852200,7223,40,-20.103980827331544
4261,852400,7224,40,-20.84983596801758
4262,852600,7226,68,-15.329185422261556
4263,852800,7227,68,-3.3822444995244343
4264,853000,7228,68,-2.025864672660828
4265,853200,7229,68,0.465000851949056
4266,853400,7232,35,-16.085934257507326
4267,853600,7233,35,-20.59799035390218
4268,853800,7235,34,-21.802289136250813
4269,854000,7236,178,-22.76689198811849
4270,854200,7237,178,-23.28406836191813
4271,854400,7239,48,-17.727832794189453
4272,854600,7240,48,-13.703517850240072
4273,854800,7241,177,-15.268410778045654
4274,855000,7242,177,-15.760010655721029
4275,855200,7243,177,-13.613962046305339
4276,855400,7245,87,-15.210581874847412
4277,855600,7246,87,-17.311224110921223
4278,855800,7247,87,-13.55770559310913
4279,856000,7248,87,-13.499631690979005
4280,856200,7250,17,-13.457871532440185
4281,856400,7251,17,-8.261267185211182
4282,856600,7252,41,-14.088425381978352
4283,856800,7254,97,-11.809811401367188
4284,857000,7255,97,-9.734580771128337
4285,857200,7257,19,-18.373259417215984
4286,857400,7259,27,-15.502782122294109
4287,857600,7261,1,-17.90648651123047
4288,857800,7262,23,-26.68151435852051
4289,858000,7263,177,-20.577445220947265
4290,858200,7264,177,-13.697849655151368
4291,858400,7266,92,-14.555383427937825
4292,858600,7267,167,-10.197430896759034
4293,858800,7271,103,-4.601102685928344
4294,859000,7272,103,-3.688216209411621
4295,859200,7274,8,-14.132623672485352
4296,859400,7275,8,-14.076211166381835
4297,859600,7276,74,-15.380366802215576
4298,859800,7277,74,-3.051784054438273
4299,860000,7278,114,-9.070043118794759
4300,860200,7279,114,-11.288482284545898
4301,860400,7280,114,-7.737871249516805
4302,860600,7282,64,-13.422608852386475
4303,860800,7284,112,-14.87430051167806
4304,861000,7285,187,-7.300033124287923
4305,861200,7286,199,-17.05311539967855
4306,861400,7288,152,-16.880168151855468
4307,861600,7290,109,-23.447068405151366
4308,861800,7293,97,-22.162038866678873
4309,862000,7295,36,-19.174838892618816
4310,862200,7296,195,-19.23264478047689
4311,862400,7298,57,-18.284496180216472
4312,862600,7299,199,-13.692192935943604
4313,862800,7302,55,-13.25361811319987
4314,863000,7303,55,-10.493487294514974
4315,863200,7305,28,-11.115021069844564
4316,863400,7306,74,-12.326459789276123
4317,863600,7307,159,-14.360262330373128
4318,863800,7308,159,-19.16908213297526
4319,864000,7309,159,-21.329561869303387
4320,864200,7310,159,-12.85469716389974
4321,864400,7311,159,-13.46068286895752
4322,864600,7313,48,-7.55017884572347
4323,864800,7314,48,-6.7377627690633135
4324,865000,7316,7,-23.107450739542642
4325,865200,7317,189,-16.743202018737794
4326,865400,7318,189,-14.286887391408284
4327,865600,7319,189,-18.477855237325034
4328,865800,7320,189,-19.68092180887858
4329,866000,7323,92,-8.893564414978027
4330,866200,7324,137,-7.500678141911824
4331,866400,7326,40,-11.902466424306233
4332,866600,7329,18,-13.735843658447266
4333,866800,7330,150,-15.59613494873047
4334,867000,7331,150,-17.995429229736327
4335,867200,7333,46,-19.451334126790364
4336,867400,7334,46,-8.35886591275533
4337,867600,7335,46,-5.068524599075317
4338,867800,7336,184,-5.357269366582234
4339,868000,7337,184,-4.218231693903605
4340,868200,7339,65,-4.762808084487915
4341,868400,7341,151,-9.559907182057698
4342,868600,7342,151,-11.049176661173503
4343,868800,7343,151,-9.158728567759196
4344,869000,7346,4,-11.752549966176352
4345,869200,7348,95,-13.72771921157837
4346,869400,7349,95,-12.070228989919027
4347,869600,7350,95,-12.486236731211344
4348,869800,7351,95,-6.798284848531087
4349,870000,7353,114,-14.133353328704834
4350,870200,7357,102,-15.459144751230875
4351,870400,7361,36,-9.932408746083578
4352,870600,7362,165,-10.192717266082763
4353,870800,7363,165,-13.343413829803467
4354,871000,7364,165,-11.499427763621012
4355,871200,7365,165,-12.247995122273762
4356,871400,7367,119,-15.418904368082682
4357,871600,7368,152,-12.407990741729737
4358,871800,7369,152,-10.347738965352375
4359,872000,7370,152,-10.273018821080525
4360,872200,7371,152,-9.553570763270061
4361,872400,7372,152,-7.868566989898682
4362,872600,7373,153,-11.125803240140279
4363,872800,7375,53,-37.72550684611003
4364,873000,7376,53,-40.81657994588216
4365,873200,7377,72,-44.354180018107094
4366,873400,7378,86,-48.845584106445315
4367,873600,7380,62,-45.37089246114095
4368,873800,7384,80,-33.31792195638021
4369,874000,7385,81,-30.68438377380371
4370,874200,7386,178,-21.582331148783364
4371,874400,7387,178,-17.300519943237305
4372,874600,7389,4,-19.499502499898274
4373,874800,7390,4,-11.145157686869304
4374,875000,7391,4,-16.928114446004233
4375,875200,7392,4,-18.9846440633138
4376,875400,7393,4,-22.054579480489096
4377,875600,7394,160,-13.301489067077636
4378,875800,7397,42,-9.446878719329835
4379,876000,7399,97,-15.273948097229004
4380,876200,7400,97,-1.2780107577641806
4381,876400,7401,97,7.3534329255421955
4382,876600,7403,41,9.196752262115478
4383,876800,7404,183,0.11983640243609746
4384,877000,7407,45,7.998411655426025
4385,877200,7409,82,-3.1425361851851146
4386,877400,7411,162,-13.656893634796143
4387,877600,7413,117,-16.880545806884765
4388,877800,7416,41,-16.062315527598063
4389,878000,7417,41,-22.39181105295817
4390,878200,7418,71,-23.594897651672362
4391,878400,7420,42,-24.36523520151774
4392,878600,7423,73,-24.23293253580729
4393,878800,7425,115,-14.099230066935222
4394,879000,7428,117,-18.38007583618164
4395,879200,7429,178,-24.966769790649415
4396,879400,7431,61,-24.289230664571125
4397,879600,7432,61,-24.07937545776367
4398,879800,7434,30,-22.98625310262044
4399,880000,7436,14,-17.076887385050455
4400,880200,7437,149,-13.32983570098877
4401,880400,7439,20,-19.241256141662596
4402,880600,7440,68,-20.46238568623861
4403,880800,7442,53,-21.359417470296226
4404,881000,7445,46,-20.455429712931316
4405,881200,7447,40,-20.829028383890787
4406,881400,7448,62,-23.653482055664064
4407,881600,7449,94,-22.111284701029458
4408,881800,7452,2,-24.391740862528483
4409,882000,7453,20,-25.64921983083089
4410,882200,7455,48,-27.291363461812338
4411,882400,7457,58,-27.174006589253743
4412,882600,7458,58,-28.112442461649575
4413,882800,7459,124,-17.3457062403361
4414,883000,7460,141,-23.252707227071127
4415,883200,7461,141,-26.465480995178222
4416,883400,7464,7,-24.148751386006673
4417,883600,7465,54,-18.386343002319336
4418,883800,7468,70,-21.84644864400228
4419,884000,7469,172,-26.008270899454754
4420,884200,7471,63,-23.7464506149292
4421,884400,7474,90,-26.041744677225747
4422,884600,7475,165,-15.17189327875773
4423,884800,7477,136,-14.291659863789876
4424,885000,7480,29,-18.60417423248291
4425,885200,7481,102,-18.491614532470702
4426,885400,7482,145,-8.432281653086344
4427,885600,7484,126,-23.092679913838705
4428,885800,7486,70,-22.576605796813965
4429,886000,7487,177,-24.936538632710775
4430,886200,7489,51,-29.25303751627604
4431,886400,7490,51,-18.6167786916097
4432,886600,7491,194,-24.013715426127117
4433,886800,7493,69,-22.466376622517902
4434,887000,7495,73,-17.0609556833903
4435,887200,7498,116,-14.281162865956624
4436,887400,7499,193,2.066615827878316
4437,887600,7501,154,-11.751367505391439
4438,887800,7504,3,-16.63315919240316
4439,888000,7505,3,-16.938483079274494
4440,888200,7507,153,-22.46957976023356
4441,888400,7508,182,-22.618468284606934
4442,888600,7511,7,-23.379229482014974
4443,888800,7512,10,-25.86734898885091
4444,889000,7514,115,-12.882101599375407
4445,889200,7515,173,-17.061822128295898
4446,889400,7516,181,-20.856565793355305
4447,889600,7517,181,-15.398721885681152
4448,889800,7518,181,-17.15148557027181
4449,890000,7519,181,-24.06584898630778
4450,890200,7522,29,-13.326633326212566
4451,890400,7523,138,-16.54632476170858
4452,890600,7525,128,-18.23322966893514
4453,890800,7526,138,-14.589594713846843
4454,891000,7527,170,-11.412546491622924
4455,891200,7529,50,-17.857615407307943
4456,891400,7530,172,-10.674660968780518
4457,891600,7532,100,-17.01940695444743
4458,891800,7534,34,-18.407256635030112
4459,892000,7535,38,-14.898881117502848
4460,892200,7537,15,-18.70569839477539
4461,892400,7538,64,-23.120008786519367
4462,892600,7539,64,-15.3198792775472
